year,make_numeric,condition,odometer,color_numeric,states_numeric,mmr,sellingprice
2006,7,35.0,117705.0,4.0,2,4650.0,4000.0
2006,7,26.0,179022.0,13.0,9,1725.0,1800.0
2006,7,36.0,109601.0,6.0,9,5825.0,5800.0
2006,0,23.0,176085.0,3.0,18,3900.0,3900.0
2006,0,26.0,71964.0,1.0,13,11150.0,13500.0
2006,32,27.0,139044.0,3.0,9,4525.0,3800.0
2006,8,22.0,97642.0,1.0,28,2750.0,1400.0
2006,27,25.0,96029.0,4.0,20,9925.0,10900.0
2006,8,35.0,153602.0,5.0,2,2725.0,4000.0
2006,8,19.0,114004.0,2.0,20,3525.0,2500.0
2006,13,33.0,67146.0,3.0,1,12300.0,14700.0
2014,28,39.0,20031.0,3.0,7,11650.0,11400.0
2006,27,38.0,75575.0,2.0,1,16500.0,19750.0
2006,1,35.0,86930.0,7.0,1,4150.0,5800.0
2006,18,34.0,59541.0,2.0,2,6375.0,8300.0
2006,12,29.0,126601.0,2.0,2,9075.0,11100.0
2006,15,25.0,96462.0,2.0,15,7725.0,7800.0
2006,15,26.0,122665.0,5.0,2,5625.0,5800.0
2006,16,24.0,113891.0,5.0,1,3700.0,3500.0
2006,4,19.0,84765.0,6.0,3,4075.0,1600.0
2006,39,24.0,144566.0,7.0,18,2300.0,3000.0
2006,4,44.0,193600.0,2.0,3,3175.0,3200.0
2006,4,19.0,81759.0,1.0,23,9125.0,7100.0
2006,36,35.0,94692.0,1.0,9,5125.0,6500.0
2006,26,3.0,84707.0,6.0,20,14450.0,13900.0
2006,24,19.0,63280.0,2.0,21,8800.0,10100.0
2006,23,19.0,114339.0,2.0,9,5300.0,4500.0
2006,23,25.0,90134.0,6.0,11,8000.0,7600.0
2006,22,35.0,96501.0,2.0,1,5075.0,7200.0
2006,22,19.0,158241.0,1.0,21,3775.0,2000.0
2005,6,31.0,106312.0,5.0,29,6900.0,7700.0
2005,6,34.0,80592.0,3.0,20,5500.0,4700.0
2014,28,42.0,31689.0,3.0,33,19450.0,18300.0
2014,28,4.0,20124.0,3.0,21,22700.0,23600.0
2005,10,37.0,81475.0,5.0,23,3475.0,4200.0
2005,5,2.0,194334.0,10.0,16,7550.0,5100.0
2005,5,19.0,144511.0,1.0,15,6275.0,7500.0
2005,5,26.0,134092.0,2.0,25,3025.0,2000.0
2005,5,22.0,118975.0,11.0,2,6050.0,8200.0
2005,5,35.0,150232.0,1.0,15,1925.0,1700.0
2005,30,19.0,112154.0,2.0,5,1950.0,1200.0
2005,27,29.0,123759.0,1.0,15,2725.0,2800.0
2005,28,26.0,117596.0,5.0,2,2675.0,2500.0
2005,28,23.0,151761.0,11.0,18,2050.0,2000.0
2005,28,29.0,102973.0,8.0,25,10450.0,8800.0
2005,28,19.0,95420.0,2.0,2,4200.0,2600.0
2005,7,35.0,101157.0,5.0,23,4525.0,4900.0
2005,7,19.0,147634.0,1.0,5,7350.0,7000.0
2005,7,19.0,120218.0,4.0,2,3475.0,5100.0
2005,7,36.0,178930.0,4.0,4,850.0,1500.0
2005,7,44.0,36910.0,5.0,28,13200.0,15500.0
2005,0,45.0,34023.0,1.0,9,18850.0,21000.0
2014,27,37.0,28672.0,2.0,33,20100.0,22800.0
2005,32,39.0,154465.0,2.0,1,5075.0,6400.0
2005,13,28.0,141786.0,2.0,5,6575.0,6000.0
2005,40,34.0,67145.0,2.0,1,20600.0,19750.0
2005,27,36.0,90822.0,7.0,24,4450.0,4400.0
2005,12,42.0,126913.0,13.0,14,7125.0,5700.0
2005,17,1.0,159045.0,11.0,19,1825.0,550.0
2005,39,35.0,127556.0,10.0,17,3000.0,4000.0
2005,39,37.0,150000.0,4.0,11,2675.0,2400.0
2005,15,19.0,88627.0,3.0,2,7750.0,5600.0
2005,4,22.0,143881.0,2.0,14,2875.0,2300.0
2005,4,3.0,121894.0,2.0,3,3850.0,2950.0
2005,4,37.0,144646.0,2.0,11,4400.0,3300.0
2005,23,29.0,93388.0,5.0,25,5425.0,5500.0
2005,23,24.0,153595.0,6.0,1,4025.0,4800.0
2005,23,25.0,168909.0,2.0,25,4050.0,2600.0
2005,22,2.0,93370.0,6.0,7,5125.0,2550.0
2005,3,2.0,76398.0,3.0,3,6675.0,5000.0
2004,2,33.0,138316.0,6.0,1,3575.0,4900.0
2004,2,42.0,93248.0,2.0,11,6300.0,7500.0
2004,5,24.0,152336.0,1.0,28,6600.0,6100.0
2004,5,33.0,96853.0,8.0,3,6300.0,4900.0
2004,27,41.0,33221.0,1.0,9,18850.0,21600.0
2004,5,1.0,181500.0,1.0,7,1500.0,400.0
2004,27,1.0,168343.0,5.0,7,2050.0,650.0
2004,28,44.0,166771.0,1.0,15,775.0,2000.0
2004,28,27.0,61982.0,1.0,7,12550.0,12800.0
2004,7,32.0,91786.0,8.0,15,6750.0,7200.0
2004,7,36.0,75930.0,1.0,11,10200.0,11900.0
2004,0,21.0,90560.0,3.0,27,9050.0,6400.0
2004,7,19.0,105870.0,5.0,25,1725.0,950.0
2004,32,25.0,128903.0,2.0,1,5050.0,4500.0
2004,21,29.0,79899.0,2.0,15,5300.0,5500.0
2004,14,19.0,122262.0,2.0,1,3400.0,3200.0
2004,14,35.0,108315.0,6.0,15,3750.0,4300.0
2004,1,19.0,161851.0,1.0,18,1125.0,1250.0
2004,1,23.0,100993.0,1.0,17,1600.0,2600.0
2004,20,34.0,147411.0,7.0,1,3950.0,2900.0
2004,12,36.0,90104.0,13.0,9,8825.0,9800.0
2004,15,27.0,85988.0,5.0,9,14500.0,14200.0
2004,4,28.0,68203.0,13.0,11,4425.0,3500.0
2004,25,25.0,84933.0,3.0,3,3475.0,4100.0
2004,43,27.0,102803.0,3.0,1,2200.0,2300.0
2004,23,27.0,160247.0,5.0,25,3625.0,2800.0
2004,22,28.0,88876.0,6.0,1,2950.0,4300.0
2003,11,23.0,157539.0,1.0,9,4225.0,2800.0
2003,2,19.0,124599.0,4.0,5,5050.0,3800.0
2003,5,19.0,287399.0,6.0,8,950.0,900.0
2003,5,19.0,106023.0,1.0,2,10600.0,7100.0
2014,28,43.0,38613.0,1.0,1,16150.0,16400.0
2003,28,1.0,174269.0,3.0,8,1300.0,225.0
2003,28,35.0,189776.0,11.0,9,12650.0,13400.0
2003,7,38.0,142265.0,4.0,1,2575.0,4500.0
2003,7,33.0,80911.0,3.0,23,12800.0,13700.0
2003,7,22.0,127298.0,1.0,27,3525.0,3400.0
2003,27,39.0,132212.0,7.0,1,4800.0,5600.0
2003,32,21.0,181627.0,2.0,1,3025.0,3000.0
2003,40,35.0,81042.0,15.0,1,16000.0,17500.0
2003,14,25.0,148451.0,6.0,2,2350.0,1900.0
2003,27,37.0,182607.0,1.0,9,8600.0,7800.0
2003,12,38.0,82899.0,3.0,11,6225.0,7200.0
2003,39,35.0,114237.0,1.0,23,2650.0,2900.0
2003,17,28.0,66830.0,1.0,1,1900.0,2700.0
2003,16,19.0,88512.0,2.0,15,2375.0,2800.0
2003,23,33.0,145913.0,2.0,1,5025.0,6000.0
2014,28,41.0,25369.0,1.0,33,18900.0,19600.0
2014,28,49.0,14860.0,5.0,3,15550.0,15800.0
2003,23,36.0,176823.0,1.0,1,5375.0,8800.0
2003,3,29.0,158324.0,6.0,11,1650.0,850.0
2002,9,27.0,86007.0,5.0,9,2600.0,1800.0
2002,5,28.0,146345.0,3.0,15,4625.0,5800.0
2002,5,2.0,227189.0,6.0,12,675.0,800.0
2002,5,28.0,132103.0,2.0,1,4125.0,4800.0
2002,28,29.0,165338.0,8.0,18,1350.0,2650.0
2002,7,2.0,138438.0,6.0,2,2600.0,1400.0
2002,7,27.0,74842.0,2.0,2,4550.0,7500.0
2002,7,1.0,150581.0,5.0,1,1175.0,700.0
2002,0,23.0,184451.0,8.0,2,1000.0,2600.0
2002,14,24.0,138395.0,6.0,9,2300.0,2300.0
2002,15,19.0,117208.0,1.0,24,4500.0,4000.0
2002,12,24.0,179276.0,11.0,25,3625.0,3050.0
2014,7,45.0,1240.0,1.0,4,23400.0,23000.0
2002,15,19.0,147377.0,11.0,1,2775.0,2700.0
2002,37,21.0,201901.0,4.0,21,825.0,800.0
2002,4,35.0,139276.0,5.0,18,2800.0,3800.0
2002,23,35.0,296346.0,3.0,9,2000.0,2200.0
2002,23,19.0,174121.0,13.0,18,3000.0,2800.0
2002,22,19.0,202943.0,1.0,9,1300.0,350.0
2001,2,23.0,174348.0,3.0,8,1800.0,1600.0
2001,10,45.0,137444.0,1.0,18,1475.0,2900.0
2001,5,31.0,136530.0,5.0,34,1275.0,2800.0
2001,28,39.0,40730.0,6.0,4,2050.0,7200.0
2001,7,21.0,142504.0,5.0,2,1875.0,1400.0
2001,7,23.0,243112.0,1.0,1,3000.0,3200.0
2001,32,1.0,149812.0,13.0,11,1900.0,650.0
2001,32,37.0,64704.0,5.0,2,2275.0,4800.0
2001,19,26.0,94261.0,11.0,2,2300.0,1200.0
2015,30,4.0,3472.0,1.0,20,18050.0,17000.0
2015,30,41.0,9970.0,1.0,2,15600.0,16900.0
2015,30,48.0,3607.0,2.0,9,15350.0,15900.0
2014,7,44.0,18206.0,1.0,9,19850.0,20500.0
2014,7,42.0,23950.0,1.0,9,19300.0,20000.0
2014,7,47.0,7445.0,1.0,29,20900.0,20800.0
2001,16,24.0,92037.0,3.0,18,1700.0,1500.0
2001,23,23.0,145144.0,6.0,1,3125.0,3100.0
2001,23,37.0,134800.0,6.0,1,4975.0,5400.0
2000,2,19.0,208053.0,3.0,9,1150.0,1400.0
2000,30,48.0,53602.0,4.0,14,700.0,4700.0
2000,7,19.0,154564.0,3.0,15,1575.0,1900.0
2000,7,2.0,145599.0,7.0,15,1000.0,2000.0
2000,27,23.0,102533.0,13.0,1,1775.0,2000.0
2000,20,2.0,122789.0,5.0,8,1600.0,300.0
2000,39,19.0,127265.0,7.0,1,1100.0,500.0
2000,23,1.0,296762.0,2.0,13,725.0,350.0
2000,22,1.0,163400.0,13.0,29,975.0,500.0
2014,7,47.0,21334.0,5.0,7,22700.0,22900.0
1999,27,2.0,200616.0,13.0,1,700.0,400.0
1999,28,2.0,75472.0,4.0,16,850.0,700.0
1999,27,22.0,136255.0,5.0,27,1375.0,1900.0
1999,39,2.0,163708.0,3.0,8,600.0,225.0
1998,10,29.0,148173.0,7.0,18,750.0,1000.0
1999,23,19.0,200330.0,4.0,9,1150.0,1800.0
1998,20,25.0,310569.0,1.0,15,300.0,900.0
1998,27,33.0,178809.0,13.0,8,1750.0,1900.0
1997,7,29.0,62630.0,1.0,1,1175.0,2200.0
1997,2,36.0,187471.0,1.0,15,675.0,2000.0
1997,4,19.0,174656.0,5.0,1,725.0,400.0
2014,7,33.0,32376.0,1.0,5,22300.0,22200.0
1996,14,1.0,308696.0,4.0,3,375.0,350.0
1995,32,1.0,224504.0,6.0,27,825.0,300.0
1994,14,2.0,261374.0,1.0,9,425.0,600.0
2014,7,44.0,20331.0,4.0,9,17350.0,18800.0
2014,7,44.0,36004.0,4.0,9,16300.0,15000.0
2014,7,5.0,2951.0,2.0,13,23300.0,23000.0
2014,7,43.0,29597.0,1.0,23,31900.0,32900.0
2014,7,46.0,22609.0,7.0,3,31500.0,29900.0
2014,7,32.0,35548.0,5.0,2,23400.0,23000.0
2014,7,39.0,26466.0,4.0,7,23400.0,23500.0
2014,7,44.0,9397.0,4.0,9,27800.0,30000.0
2014,7,36.0,7869.0,1.0,3,18400.0,18000.0
2014,7,5.0,98.0,6.0,3,29400.0,27500.0
2014,7,48.0,17352.0,1.0,29,27600.0,27000.0
2014,7,46.0,31876.0,4.0,9,25000.0,26200.0
2014,7,47.0,4058.0,1.0,9,13050.0,14900.0
2015,7,43.0,13009.0,1.0,9,39200.0,38700.0
2014,7,4.0,19401.0,1.0,9,12200.0,10900.0
2014,7,46.0,16545.0,4.0,9,12250.0,12400.0
2014,7,49.0,10799.0,4.0,9,12800.0,13600.0
2014,7,44.0,21465.0,4.0,9,12400.0,12900.0
2014,7,46.0,25509.0,1.0,9,12250.0,12300.0
2014,7,48.0,25169.0,4.0,9,12250.0,12200.0
2014,7,45.0,9851.0,4.0,9,19650.0,23300.0
2014,7,43.0,20026.0,4.0,9,17050.0,17800.0
2014,7,46.0,18884.0,4.0,9,17150.0,17600.0
2014,7,48.0,21577.0,4.0,9,16800.0,17300.0
2014,7,44.0,28617.0,4.0,9,18400.0,18200.0
2014,7,42.0,42063.0,3.0,2,13950.0,14500.0
2014,7,44.0,29367.0,3.0,25,19350.0,18300.0
2014,7,42.0,52690.0,6.0,5,14500.0,14300.0
2014,7,35.0,57807.0,5.0,1,13500.0,13800.0
2014,7,47.0,20463.0,4.0,9,17450.0,17800.0
2014,7,49.0,10527.0,4.0,9,21900.0,21000.0
2014,7,43.0,37881.0,2.0,2,18100.0,18400.0
2014,0,33.0,13350.0,4.0,12,25600.0,24500.0
2014,0,4.0,25349.0,4.0,20,37900.0,37700.0
2014,0,5.0,13785.0,3.0,14,22300.0,22900.0
2014,0,45.0,42668.0,1.0,9,20700.0,20500.0
2015,7,45.0,18426.0,13.0,23,22900.0,23000.0
2015,7,37.0,14689.0,3.0,10,23000.0,22700.0
2014,8,35.0,11176.0,6.0,2,13550.0,13000.0
2014,8,43.0,50097.0,2.0,33,12950.0,12700.0
2014,8,45.0,39545.0,1.0,33,13100.0,13800.0
2014,8,28.0,35110.0,2.0,21,13300.0,13600.0
2014,14,44.0,17281.0,3.0,32,30000.0,29500.0
2014,14,49.0,18559.0,3.0,15,21900.0,23600.0
2014,14,41.0,32899.0,2.0,1,15600.0,15500.0
2014,14,42.0,8431.0,11.0,2,43000.0,41500.0
2014,14,5.0,18600.0,3.0,33,30400.0,31000.0
2014,1,37.0,36821.0,4.0,29,11250.0,11300.0
2014,14,47.0,20625.0,2.0,9,29700.0,29200.0
2014,1,44.0,15992.0,2.0,9,12350.0,12400.0
2014,1,48.0,10865.0,3.0,1,12700.0,13600.0
2014,1,42.0,6571.0,3.0,1,16000.0,17400.0
2014,1,49.0,8600.0,5.0,1,15900.0,17000.0
2014,1,43.0,25412.0,1.0,3,14800.0,13500.0
2014,1,41.0,8320.0,1.0,1,11600.0,12500.0
2014,1,44.0,8106.0,4.0,1,11600.0,12100.0
2014,1,5.0,8199.0,3.0,1,11600.0,13000.0
2015,1,5.0,9317.0,1.0,1,21000.0,21500.0
2014,1,49.0,11969.0,2.0,1,14150.0,15000.0
2014,1,49.0,14786.0,4.0,1,16250.0,17400.0
2014,20,46.0,21986.0,6.0,23,27100.0,26200.0
2014,1,47.0,18952.0,6.0,1,16000.0,16600.0
2014,20,5.0,8178.0,4.0,9,31300.0,34300.0
2014,20,47.0,10651.0,4.0,9,30800.0,33100.0
2014,27,47.0,18165.0,4.0,9,30300.0,30900.0
2014,17,46.0,30805.0,5.0,1,14850.0,15300.0
2014,15,46.0,8619.0,2.0,1,26100.0,26500.0
2014,15,47.0,10598.0,3.0,28,35800.0,37000.0
2014,16,37.0,34293.0,4.0,7,8075.0,8000.0
2014,4,44.0,38436.0,4.0,2,13900.0,14500.0
2014,4,49.0,6786.0,5.0,9,14800.0,15800.0
2014,4,37.0,21310.0,5.0,9,24800.0,26500.0
2014,4,24.0,10112.0,1.0,9,15800.0,13800.0
2014,4,2.0,5728.0,2.0,3,12550.0,8000.0
2014,4,19.0,37616.0,2.0,7,9625.0,7000.0
2014,33,44.0,10429.0,5.0,2,19950.0,19400.0
2014,33,49.0,19073.0,3.0,21,33600.0,33500.0
2014,33,4.0,15416.0,2.0,16,26400.0,26500.0
2014,33,31.0,7509.0,3.0,14,27800.0,27200.0
2015,1,46.0,10772.0,6.0,1,20800.0,21000.0
2014,24,4.0,25246.0,13.0,29,21300.0,21700.0
2014,24,48.0,11683.0,2.0,9,32200.0,33200.0
2014,23,44.0,27725.0,1.0,9,27200.0,30500.0
2014,23,33.0,41445.0,2.0,2,14500.0,15000.0
2014,23,43.0,47603.0,5.0,7,18000.0,17500.0
2014,23,22.0,20184.0,4.0,3,15250.0,13700.0
2014,23,41.0,35055.0,2.0,5,15200.0,16500.0
2014,23,36.0,20857.0,1.0,9,13600.0,13400.0
2014,22,44.0,36120.0,6.0,2,10850.0,10200.0
2014,22,42.0,37205.0,5.0,2,10800.0,10500.0
2014,23,35.0,32515.0,4.0,23,21500.0,22100.0
2014,3,38.0,19317.0,6.0,5,20700.0,21000.0
2014,22,44.0,34560.0,2.0,1,14450.0,14500.0
2013,6,38.0,16939.0,2.0,1,43600.0,45000.0
2013,6,34.0,35047.0,4.0,3,22600.0,22200.0
2013,2,44.0,4691.0,3.0,1,31600.0,32000.0
2013,2,44.0,25799.0,5.0,1,21600.0,23000.0
2013,9,26.0,27709.0,3.0,3,12450.0,13000.0
2013,5,38.0,39428.0,2.0,9,29900.0,31800.0
2013,5,42.0,23808.0,1.0,13,28000.0,30000.0
2013,10,48.0,28352.0,1.0,29,23400.0,23800.0
2013,5,38.0,63059.0,2.0,5,30700.0,30100.0
2013,5,38.0,59983.0,5.0,22,31400.0,31200.0
2015,4,26.0,6826.0,1.0,9,11000.0,10600.0
2015,17,2.0,21003.0,2.0,6,20500.0,15000.0
2013,5,43.0,41213.0,5.0,1,11300.0,12000.0
2013,5,38.0,36861.0,2.0,2,11200.0,11600.0
2013,5,29.0,66000.0,2.0,6,9525.0,9400.0
2013,5,36.0,38380.0,5.0,2,16300.0,16400.0
2013,5,47.0,61071.0,5.0,17,17500.0,17700.0
2013,5,49.0,30066.0,4.0,9,14150.0,14600.0
2013,5,34.0,40575.0,4.0,9,13050.0,13300.0
2013,5,4.0,46781.0,3.0,2,10400.0,11000.0
2013,5,34.0,63291.0,1.0,1,11500.0,11400.0
2013,5,43.0,41391.0,5.0,27,12750.0,13800.0
2013,5,24.0,46296.0,6.0,1,9100.0,8500.0
2013,5,4.0,1489.0,4.0,20,9700.0,10200.0
2013,5,37.0,35445.0,2.0,4,23900.0,23300.0
2013,30,33.0,37285.0,2.0,2,10700.0,10600.0
2013,30,43.0,45308.0,2.0,2,15800.0,16700.0
2013,30,27.0,19860.0,5.0,13,13600.0,13100.0
2013,30,44.0,19714.0,1.0,2,24400.0,24900.0
2013,28,38.0,36976.0,5.0,2,10450.0,11100.0
2013,28,3.0,52053.0,5.0,5,10100.0,10600.0
2013,28,31.0,22316.0,3.0,2,19500.0,20900.0
2013,28,29.0,57994.0,3.0,1,9325.0,9700.0
2013,28,38.0,34025.0,3.0,29,11800.0,13500.0
2013,28,29.0,63054.0,1.0,1,10850.0,10400.0
2013,28,29.0,27646.0,1.0,1,15500.0,17000.0
2013,28,45.0,15874.0,9.0,27,23900.0,24700.0
2013,28,36.0,80316.0,3.0,5,10050.0,10000.0
2013,28,39.0,97460.0,4.0,2,9700.0,9400.0
2013,29,41.0,24853.0,5.0,2,9925.0,9700.0
2013,7,45.0,18182.0,4.0,9,13000.0,15800.0
2014,6,44.0,19281.0,3.0,2,50900.0,50000.0
2013,7,44.0,78151.0,4.0,4,16100.0,15200.0
2013,7,48.0,15945.0,2.0,3,10150.0,10500.0
2013,7,44.0,29962.0,4.0,3,10900.0,11600.0
2013,7,28.0,53841.0,13.0,5,13400.0,12000.0
2013,8,3.0,29550.0,6.0,3,9825.0,7500.0
2013,8,42.0,41831.0,13.0,9,16500.0,16500.0
2013,1,28.0,38759.0,4.0,2,8825.0,9900.0
2013,12,49.0,24222.0,5.0,11,37700.0,36500.0
2013,15,19.0,38785.0,4.0,9,22700.0,20400.0
2013,16,38.0,33583.0,6.0,1,11800.0,12800.0
2013,4,36.0,17523.0,2.0,21,17800.0,18300.0
2013,23,28.0,34483.0,4.0,17,11250.0,10500.0
2013,23,47.0,61785.0,13.0,9,25000.0,22200.0
2014,5,43.0,22882.0,1.0,2,27500.0,31700.0
2012,11,38.0,47821.0,2.0,3,15500.0,15100.0
2012,10,45.0,16309.0,5.0,2,24900.0,26000.0
2012,5,39.0,30212.0,5.0,16,11050.0,10300.0
2012,30,27.0,58634.0,2.0,5,9050.0,8800.0
2012,7,41.0,67199.0,3.0,3,38200.0,32600.0
2012,7,47.0,21334.0,2.0,3,20200.0,20000.0
2012,7,48.0,60991.0,3.0,3,28600.0,25900.0
2012,7,33.0,31588.0,5.0,22,32400.0,28800.0
2012,7,4.0,53516.0,5.0,9,10350.0,10700.0
2012,0,48.0,71014.0,7.0,2,13400.0,14100.0
2012,32,37.0,35970.0,3.0,3,13750.0,13700.0
2012,32,39.0,56846.0,3.0,3,12200.0,12400.0
2012,32,44.0,24004.0,6.0,3,11150.0,12700.0
2012,32,4.0,35476.0,3.0,3,10750.0,11200.0
2012,32,38.0,46533.0,2.0,3,10300.0,10500.0
2012,32,37.0,34714.0,2.0,3,20900.0,20900.0
2012,32,19.0,36162.0,2.0,3,17850.0,15200.0
2012,32,19.0,32106.0,3.0,3,22300.0,11400.0
2012,32,39.0,32522.0,3.0,3,20300.0,20100.0
2012,14,47.0,140692.0,5.0,9,11200.0,8100.0
2012,12,19.0,22730.0,4.0,11,30100.0,26400.0
2012,15,29.0,29074.0,4.0,9,21900.0,22000.0
2012,15,33.0,65380.0,3.0,9,37700.0,37000.0
2012,16,29.0,34193.0,4.0,4,10000.0,8800.0
2012,4,29.0,22371.0,9.0,3,16650.0,15800.0
2012,27,44.0,47008.0,2.0,26,9200.0,11200.0
2012,23,44.0,44372.0,2.0,3,22800.0,22400.0
2011,2,48.0,97390.0,6.0,3,19000.0,16800.0
2011,5,43.0,97345.0,1.0,2,13500.0,14000.0
2011,5,35.0,80013.0,8.0,9,7350.0,8700.0
2011,7,24.0,183713.0,1.0,2,12000.0,11100.0
2011,7,48.0,57997.0,1.0,13,19850.0,19900.0
2011,7,35.0,129229.0,8.0,2,20100.0,19500.0
2011,7,28.0,78548.0,4.0,4,10500.0,10400.0
2011,32,38.0,42965.0,1.0,15,9100.0,9300.0
2011,8,48.0,74971.0,1.0,21,14150.0,15300.0
2011,21,36.0,74692.0,13.0,9,29500.0,28600.0
2011,17,32.0,89217.0,3.0,3,8500.0,8200.0
2011,15,3.0,40030.0,3.0,9,25300.0,26200.0
2011,16,36.0,19359.0,5.0,26,11200.0,8000.0
2011,23,45.0,27592.0,1.0,3,17600.0,20100.0
2010,10,26.0,60006.0,1.0,23,19400.0,15400.0
2010,5,42.0,69598.0,8.0,13,7625.0,8600.0
2010,7,21.0,70087.0,5.0,2,11550.0,8500.0
2010,32,23.0,76146.0,10.0,9,9550.0,8500.0
2010,1,29.0,73891.0,4.0,5,7450.0,7500.0
2010,17,33.0,98622.0,1.0,9,6125.0,8000.0
2010,23,43.0,95385.0,5.0,9,25800.0,26200.0
2009,9,24.0,96489.0,10.0,5,4875.0,4400.0
2009,28,21.0,71713.0,1.0,26,6075.0,6100.0
2009,0,4.0,153611.0,3.0,3,14700.0,15300.0
2009,19,29.0,134814.0,3.0,9,14700.0,19800.0
2009,23,27.0,205573.0,4.0,4,5225.0,5700.0
2014,30,5.0,19389.0,14.0,9,11450.0,12000.0
2008,10,44.0,61286.0,3.0,3,9575.0,11600.0
2008,5,2.0,99605.0,10.0,10,4400.0,2450.0
2014,30,4.0,26360.0,6.0,9,19300.0,19500.0
2008,7,2.0,190706.0,3.0,9,5800.0,4700.0
2008,0,44.0,69517.0,3.0,16,13400.0,13200.0
2008,14,34.0,101728.0,1.0,1,11700.0,13500.0
2008,18,26.0,74521.0,4.0,3,7275.0,7400.0
2008,16,36.0,114446.0,3.0,26,5075.0,6200.0
2008,4,33.0,128663.0,4.0,16,3500.0,4600.0
2008,22,21.0,92747.0,2.0,19,7650.0,4450.0
2007,2,22.0,66526.0,2.0,3,10850.0,8500.0
2007,30,42.0,57624.0,5.0,16,7875.0,8900.0
2007,28,35.0,77181.0,2.0,15,3650.0,3300.0
2007,28,19.0,268756.0,1.0,11,10450.0,7100.0
2007,7,2.0,406777.0,1.0,17,550.0,1600.0
2007,8,2.0,165686.0,6.0,1,2350.0,800.0
2014,30,44.0,26251.0,8.0,16,18900.0,18500.0
2007,4,27.0,64497.0,8.0,3,15100.0,14600.0
2007,27,19.0,111585.0,1.0,9,4250.0,4400.0
2006,2,3.0,127891.0,3.0,1,6000.0,6200.0
2014,30,4.0,29705.0,6.0,9,18350.0,17800.0
2006,5,19.0,229424.0,3.0,15,12350.0,8000.0
2006,30,2.0,122773.0,6.0,19,5425.0,3200.0
2006,28,43.0,105069.0,4.0,2,8200.0,9100.0
2006,7,19.0,109025.0,5.0,9,5725.0,6300.0
2006,14,21.0,128213.0,4.0,2,5550.0,5800.0
2006,12,43.0,69104.0,2.0,21,12250.0,16000.0
2006,4,38.0,92265.0,2.0,16,4425.0,6800.0
2006,23,19.0,287579.0,3.0,9,4875.0,5000.0
2014,28,4.0,22735.0,3.0,9,18650.0,19300.0
2014,28,4.0,27626.0,2.0,9,16250.0,16900.0
2005,11,19.0,114454.0,3.0,3,7225.0,4000.0
2005,2,32.0,109028.0,5.0,9,7400.0,8400.0
2005,5,26.0,97391.0,3.0,8,3350.0,5200.0
2005,7,29.0,109818.0,2.0,9,8575.0,8500.0
2005,32,25.0,121668.0,11.0,19,5400.0,6000.0
2005,12,28.0,134055.0,3.0,15,6800.0,5800.0
2005,4,2.0,136843.0,8.0,9,3550.0,2600.0
2014,28,4.0,7699.0,3.0,9,19350.0,21400.0
2004,6,33.0,156628.0,2.0,4,5000.0,4500.0
2004,5,19.0,124202.0,6.0,9,2225.0,1600.0
2004,7,15.0,125663.0,5.0,9,3025.0,800.0
2014,28,5.0,16142.0,1.0,9,17100.0,16900.0
2004,27,27.0,182322.0,5.0,1,3400.0,3900.0
2004,4,28.0,168422.0,4.0,16,4075.0,5000.0
2003,6,24.0,126147.0,3.0,15,3350.0,3100.0
2003,27,25.0,132279.0,13.0,9,1550.0,2000.0
2003,7,26.0,157989.0,13.0,13,1175.0,1100.0
2003,27,39.0,169041.0,11.0,6,8650.0,7900.0
2014,28,4.0,19182.0,1.0,9,15500.0,16600.0
2003,36,2.0,135846.0,4.0,15,975.0,1600.0
2002,5,27.0,89164.0,11.0,2,8650.0,8900.0
2014,29,4.0,16785.0,1.0,9,11400.0,11900.0
2014,29,4.0,9659.0,14.0,9,11650.0,12400.0
2002,17,19.0,141114.0,3.0,9,1100.0,1100.0
2002,23,28.0,154164.0,5.0,2,3800.0,3700.0
2001,28,19.0,193861.0,8.0,20,1075.0,500.0
2014,7,45.0,12121.0,1.0,2,22300.0,21300.0
2001,16,23.0,93339.0,1.0,9,1550.0,2100.0
2001,22,28.0,252851.0,1.0,15,175.0,1000.0
2000,21,19.0,1.0,6.0,9,3125.0,800.0
2000,45,2.0,220289.0,3.0,15,50.0,700.0
1999,7,28.0,171789.0,4.0,16,1050.0,1100.0
1998,27,19.0,125903.0,5.0,1,1075.0,1450.0
1995,27,2.0,349222.0,11.0,15,850.0,375.0
1993,23,1.0,149171.0,5.0,29,850.0,750.0
2014,7,46.0,33996.0,4.0,3,31800.0,30800.0
2014,7,41.0,10558.0,1.0,2,18750.0,17800.0
2014,7,42.0,14806.0,3.0,3,12700.0,13500.0
2014,7,44.0,27079.0,13.0,3,20600.0,20200.0
2014,0,36.0,9172.0,1.0,2,22100.0,21200.0
2014,32,39.0,5379.0,1.0,3,22300.0,22600.0
2014,14,4.0,19579.0,6.0,9,22800.0,25000.0
2014,14,4.0,11515.0,1.0,9,14250.0,14700.0
2014,1,44.0,9554.0,3.0,3,28500.0,28200.0
2014,4,35.0,35785.0,1.0,3,14150.0,13700.0
2014,4,36.0,38605.0,1.0,3,20100.0,20100.0
2013,2,37.0,23776.0,1.0,9,26600.0,22700.0
2013,5,38.0,46995.0,1.0,4,22600.0,22200.0
2013,5,44.0,63164.0,3.0,9,12350.0,13500.0
2013,5,47.0,18834.0,2.0,2,14350.0,15700.0
